dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,total_length_of_branches,branching_ratio
steelplatefault,X_Maximum,0,27,194,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.5,14.166666666666666,21,476,0.04411764705882353
steelplatefault,X_Maximum,1,27,191,3,1,2,-1,0.037037037037037035,0.03703703703703703,13.0,12.9375,18,480,0.0375
steelplatefault,X_Maximum,2,26,213,3,1,1,-1,0.03846153846153847,0.038461538461538464,17.0,16.133333333333333,17,522,0.032567049808429116
steelplatefault,X_Maximum,3,27,173,3,1,1,-1,0.03703703703703703,0.03703703703703704,13.0,12.5,19,436,0.04357798165137615
steelplatefault,X_Maximum,4,26,192,3,1,1,-1,0.03846153846153845,0.038461538461538464,13.0,14.058823529411764,24,480,0.05
steelplatefault,X_Maximum,5,26,193,3,1,2,-1,0.038461538461538464,0.038461538461538464,16.0,15.470588235294118,18,462,0.03896103896103896
steelplatefault,X_Maximum,6,27,184,3,1,1,-1,0.03703703703703704,0.037037037037037035,14.5,14.0,20,470,0.0425531914893617
steelplatefault,X_Maximum,7,26,190,3,1,1,-1,0.03846153846153846,0.03846153846153846,14.5,14.5625,17,458,0.03711790393013101
steelplatefault,X_Maximum,8,27,192,3,1,2,-1,0.03703703703703704,0.03703703703703703,15.0,14.588235294117647,23,462,0.049783549783549784
steelplatefault,X_Maximum,9,27,195,3,1,1,-1,0.037037037037037035,0.037037037037037035,15.5,14.833333333333334,19,474,0.04008438818565401
steelplatefault,X_Maximum,10,26,203,3,1,1,-1,0.038461538461538464,0.03846153846153846,15.0,14.692307692307692,19,478,0.0397489539748954
steelplatefault,X_Maximum,11,26,181,3,1,1,-1,0.038461538461538464,0.03846153846153847,13.5,13.875,18,440,0.04090909090909091
steelplatefault,X_Maximum,12,27,190,3,1,2,-1,0.037037037037037035,0.03703703703703704,16.0,15.263157894736842,20,490,0.04081632653061224
steelplatefault,X_Maximum,13,26,205,2,1,1,-1,0.038461538461538464,0.038461538461538464,16.5,15.8125,20,490,0.04081632653061224
steelplatefault,X_Maximum,14,26,184,3,1,1,-1,0.03846153846153845,0.03846153846153847,13.5,13.75,20,444,0.04504504504504504
steelplatefault,X_Maximum,15,27,211,3,1,1,-1,0.037037037037037035,0.03703703703703704,13.5,14.25,19,512,0.037109375
steelplatefault,X_Maximum,16,27,180,3,1,1,-1,0.037037037037037035,0.037037037037037035,13.0,12.4,16,452,0.035398230088495575
steelplatefault,X_Maximum,17,27,214,3,1,2,-1,0.03703703703703703,0.037037037037037035,17.0,16.58823529411765,19,510,0.03725490196078431
steelplatefault,X_Maximum,18,27,185,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.0,13.764705882352942,19,450,0.042222222222222223
steelplatefault,X_Maximum,19,26,184,3,1,2,-1,0.038461538461538464,0.03846153846153845,14.0,13.588235294117647,17,452,0.03761061946902655
steelplatefault,X_Maximum,20,27,201,3,1,2,-1,0.037037037037037035,0.037037037037037035,14.0,14.294117647058824,19,478,0.0397489539748954
steelplatefault,X_Maximum,21,27,192,4,1,3,-1,0.037037037037037035,0.03703703703703704,15.5,15.5,25,480,0.052083333333333336
steelplatefault,X_Maximum,22,26,210,2,1,1,-1,0.038461538461538464,0.03846153846153846,17.0,16.46153846153846,17,502,0.03386454183266932
steelplatefault,X_Maximum,23,27,202,3,1,1,-1,0.03703703703703704,0.037037037037037035,15.0,14.764705882352942,19,478,0.0397489539748954
steelplatefault,X_Maximum,24,25,191,2,1,1,-1,0.04000000000000001,0.04,15.0,14.941176470588236,19,464,0.040948275862068964
steelplatefault,X_Maximum,25,27,193,3,1,1,-1,0.037037037037037035,0.037037037037037035,15.0,14.882352941176471,18,498,0.03614457831325301
steelplatefault,X_Maximum,26,27,179,3,1,1,-1,0.03703703703703704,0.03703703703703704,12.0,12.058823529411764,16,434,0.03686635944700461
steelplatefault,X_Maximum,27,26,206,3,1,1,-1,0.03846153846153847,0.03846153846153845,16.5,15.875,24,512,0.046875
steelplatefault,X_Maximum,28,27,187,3,1,2,-1,0.03703703703703703,0.037037037037037035,14.5,13.625,15,460,0.03260869565217391
steelplatefault,X_Maximum,29,27,198,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.0,14.058823529411764,15,494,0.030364372469635626
steelplatefault,X_Maximum,30,25,183,3,1,1,-1,0.039999999999999994,0.04,15.5,14.642857142857142,19,458,0.04148471615720524
steelplatefault,X_Maximum,31,26,205,3,1,1,-1,0.03846153846153847,0.03846153846153846,16.5,15.5625,19,492,0.03861788617886179
steelplatefault,X_Maximum,32,26,190,3,1,1,-1,0.03846153846153846,0.03846153846153847,14.0,13.882352941176471,16,482,0.03319502074688797
steelplatefault,X_Maximum,33,26,193,3,1,2,-1,0.03846153846153847,0.038461538461538464,16.0,14.538461538461538,20,494,0.04048582995951417
steelplatefault,X_Maximum,34,26,198,3,1,1,-1,0.038461538461538464,0.038461538461538464,15.5,15.75,21,486,0.043209876543209874
steelplatefault,X_Maximum,35,27,196,3,1,3,-1,0.037037037037037035,0.03703703703703704,15.0,13.705882352941176,16,464,0.034482758620689655
steelplatefault,X_Maximum,36,26,181,3,1,2,-1,0.03846153846153847,0.03846153846153846,14.5,14.375,17,452,0.03761061946902655
steelplatefault,X_Maximum,37,27,204,3,1,1,-1,0.03703703703703704,0.037037037037037035,15.0,14.294117647058824,20,508,0.03937007874015748
steelplatefault,X_Maximum,38,26,178,3,1,1,-1,0.038461538461538464,0.03846153846153846,13.0,12.363636363636363,19,438,0.04337899543378995
steelplatefault,X_Maximum,39,26,187,3,1,1,-1,0.038461538461538464,0.03846153846153847,15.5,14.785714285714286,17,458,0.03711790393013101
steelplatefault,X_Maximum,40,27,199,4,1,3,-1,0.037037037037037035,0.037037037037037035,16.0,15.4,17,490,0.03469387755102041
steelplatefault,X_Maximum,41,26,182,3,1,1,-1,0.03846153846153846,0.038461538461538464,14.0,13.470588235294118,19,454,0.04185022026431718
steelplatefault,X_Maximum,42,25,179,3,1,1,-1,0.04,0.04,15.0,14.333333333333334,21,442,0.04751131221719457
steelplatefault,X_Maximum,43,26,188,3,1,1,-1,0.03846153846153846,0.03846153846153847,14.0,14.117647058823529,20,466,0.04291845493562232
steelplatefault,X_Maximum,44,27,190,3,1,1,-1,0.037037037037037035,0.037037037037037035,15.0,14.866666666666667,21,458,0.04585152838427948
steelplatefault,X_Maximum,45,27,182,4,1,2,-1,0.03703703703703703,0.037037037037037035,12.0,12.333333333333334,24,456,0.05263157894736842
steelplatefault,X_Maximum,46,25,199,2,1,1,-1,0.039999999999999994,0.04,16.0,15.764705882352942,18,484,0.0371900826446281
steelplatefault,X_Maximum,47,27,201,3,1,3,-1,0.03703703703703704,0.03703703703703704,15.5,14.4375,17,508,0.03346456692913386
steelplatefault,X_Maximum,48,26,182,3,1,1,-1,0.038461538461538464,0.03846153846153847,14.0,13.588235294117647,16,434,0.03686635944700461
steelplatefault,X_Maximum,49,27,200,3,1,1,-1,0.037037037037037035,0.03703703703703704,14.0,14.3125,16,482,0.03319502074688797
steelplatefault,X_Maximum,50,27,214,3,1,1,-1,0.03703703703703704,0.037037037037037035,16.5,15.928571428571429,20,554,0.036101083032490974
steelplatefault,X_Maximum,51,26,177,3,1,1,-1,0.03846153846153846,0.038461538461538464,12.5,12.6875,19,448,0.04241071428571429
steelplatefault,X_Maximum,52,27,193,3,1,1,-1,0.037037037037037035,0.03703703703703704,14.0,13.357142857142858,20,470,0.0425531914893617
steelplatefault,X_Maximum,53,27,211,3,1,1,-1,0.037037037037037035,0.037037037037037035,16.0,15.31578947368421,19,496,0.038306451612903226
steelplatefault,X_Maximum,54,27,192,3,1,2,-1,0.03703703703703704,0.03703703703703704,14.0,13.0,20,478,0.04184100418410042
steelplatefault,X_Maximum,55,25,186,3,1,1,-1,0.039999999999999994,0.04,12.0,13.153846153846153,17,476,0.03571428571428571
steelplatefault,X_Maximum,56,26,185,2,1,1,-1,0.03846153846153847,0.038461538461538464,14.5,14.944444444444445,17,468,0.03632478632478633
steelplatefault,X_Maximum,57,26,178,3,1,2,-1,0.03846153846153846,0.038461538461538464,13.0,14.066666666666666,16,466,0.034334763948497854
steelplatefault,X_Maximum,58,25,180,3,1,1,-1,0.04,0.04,15.0,15.066666666666666,22,446,0.04932735426008968
steelplatefault,X_Maximum,59,26,180,3,1,1,-1,0.038461538461538464,0.038461538461538464,12.5,13.25,15,452,0.033185840707964605
steelplatefault,X_Maximum,60,26,197,3,1,1,-1,0.03846153846153846,0.03846153846153847,15.0,14.529411764705882,16,474,0.03375527426160337
steelplatefault,X_Maximum,61,26,196,3,1,1,-1,0.038461538461538464,0.03846153846153845,14.0,14.933333333333334,16,480,0.03333333333333333
steelplatefault,X_Maximum,62,27,195,3,1,1,-1,0.03703703703703704,0.037037037037037035,14.5,13.571428571428571,15,462,0.032467532467532464
steelplatefault,X_Maximum,63,26,181,3,1,2,-1,0.03846153846153846,0.038461538461538464,14.0,14.529411764705882,18,452,0.03982300884955752
steelplatefault,X_Maximum,64,26,191,3,1,1,-1,0.03846153846153847,0.038461538461538464,16.0,14.538461538461538,19,466,0.0407725321888412
steelplatefault,X_Maximum,65,27,178,3,1,1,-1,0.037037037037037035,0.037037037037037035,13.0,13.533333333333333,21,458,0.04585152838427948
steelplatefault,X_Maximum,66,27,205,3,1,2,-1,0.037037037037037035,0.037037037037037035,14.0,14.666666666666666,19,494,0.038461538461538464
steelplatefault,X_Maximum,67,25,185,2,1,1,-1,0.04000000000000001,0.04,15.0,14.461538461538462,19,456,0.041666666666666664
steelplatefault,X_Maximum,68,27,204,3,1,2,-1,0.037037037037037035,0.037037037037037035,16.5,15.444444444444445,17,490,0.03469387755102041
steelplatefault,X_Maximum,69,27,173,3,1,1,-1,0.03703703703703703,0.037037037037037035,13.0,13.0,17,428,0.0397196261682243
steelplatefault,X_Maximum,70,26,186,3,1,1,-1,0.03846153846153846,0.03846153846153845,15.5,15.444444444444445,18,466,0.03862660944206009
steelplatefault,X_Maximum,71,27,203,3,1,1,-1,0.037037037037037035,0.037037037037037035,16.0,14.733333333333333,18,498,0.03614457831325301
steelplatefault,X_Maximum,72,27,200,3,1,1,-1,0.03703703703703703,0.037037037037037035,17.0,15.928571428571429,17,474,0.035864978902953586
steelplatefault,X_Maximum,73,26,192,3,1,2,-1,0.03846153846153847,0.038461538461538464,13.5,13.071428571428571,20,472,0.0423728813559322
steelplatefault,X_Maximum,74,27,171,3,1,1,-1,0.037037037037037035,0.037037037037037035,12.0,12.2,17,434,0.03917050691244239
steelplatefault,X_Maximum,75,27,190,3,1,2,-1,0.037037037037037035,0.03703703703703704,12.0,12.941176470588236,17,466,0.03648068669527897
steelplatefault,X_Maximum,76,26,187,3,1,1,-1,0.03846153846153847,0.038461538461538464,15.5,15.357142857142858,17,466,0.03648068669527897
steelplatefault,X_Maximum,77,26,185,3,1,1,-1,0.03846153846153846,0.03846153846153847,15.0,15.066666666666666,16,460,0.034782608695652174
steelplatefault,X_Maximum,78,26,185,3,1,2,-1,0.03846153846153846,0.03846153846153846,14.0,14.0,19,448,0.04241071428571429
steelplatefault,X_Maximum,79,26,190,3,1,1,-1,0.038461538461538464,0.03846153846153846,15.0,14.666666666666666,18,448,0.04017857142857143
steelplatefault,X_Maximum,80,27,185,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.0,14.0625,19,456,0.041666666666666664
steelplatefault,X_Maximum,81,26,188,3,1,2,-1,0.038461538461538464,0.03846153846153845,15.0,14.076923076923077,16,472,0.03389830508474576
steelplatefault,X_Maximum,82,27,214,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.5,13.944444444444445,20,512,0.0390625
steelplatefault,X_Maximum,83,27,218,3,1,1,-1,0.037037037037037056,0.037037037037037035,17.0,16.923076923076923,19,524,0.03625954198473282
steelplatefault,X_Maximum,84,26,190,3,1,2,-1,0.03846153846153847,0.038461538461538464,14.5,14.25,17,462,0.0367965367965368
steelplatefault,X_Maximum,85,25,186,2,1,1,-1,0.04000000000000001,0.04000000000000001,13.5,14.0625,19,464,0.040948275862068964
steelplatefault,X_Maximum,86,26,174,3,1,1,-1,0.03846153846153847,0.03846153846153847,13.0,13.533333333333333,18,450,0.04
steelplatefault,X_Maximum,87,27,195,3,1,1,-1,0.037037037037037035,0.03703703703703704,13.5,13.3125,21,476,0.04411764705882353
steelplatefault,X_Maximum,88,26,178,3,1,1,-1,0.03846153846153846,0.03846153846153846,13.5,13.1875,16,450,0.035555555555555556
steelplatefault,X_Maximum,89,27,196,3,1,1,-1,0.03703703703703704,0.037037037037037035,14.0,13.8,22,470,0.04680851063829787
steelplatefault,X_Maximum,90,26,192,2,1,1,-1,0.03846153846153847,0.038461538461538464,14.5,14.25,17,458,0.03711790393013101
steelplatefault,X_Maximum,91,26,186,3,1,1,-1,0.03846153846153846,0.03846153846153845,14.5,14.5625,16,470,0.03404255319148936
steelplatefault,X_Maximum,92,27,206,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.0,13.533333333333333,18,492,0.036585365853658534
steelplatefault,X_Maximum,93,27,180,3,1,1,-1,0.037037037037037035,0.037037037037037035,11.0,11.823529411764707,19,436,0.04357798165137615
steelplatefault,X_Maximum,94,27,203,3,1,2,-1,0.03703703703703703,0.03703703703703704,14.0,13.764705882352942,17,488,0.03483606557377049
steelplatefault,X_Maximum,95,27,205,3,1,1,-1,0.037037037037037035,0.037037037037037035,14.5,14.944444444444445,17,512,0.033203125
steelplatefault,X_Maximum,96,26,192,3,1,1,-1,0.038461538461538464,0.03846153846153847,14.0,14.470588235294118,19,468,0.0405982905982906
steelplatefault,X_Maximum,97,25,185,3,1,2,-1,0.039999999999999994,0.04,15.0,14.181818181818182,22,466,0.04721030042918455
steelplatefault,X_Maximum,98,26,203,3,1,2,-1,0.038461538461538464,0.03846153846153847,15.5,14.714285714285714,16,494,0.032388663967611336
steelplatefault,X_Maximum,99,27,200,3,1,2,-1,0.03703703703703704,0.037037037037037035,14.5,14.444444444444445,16,496,0.03225806451612903
