dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,total_length_of_branches,branching_ratio
seismicbumps,seismic,0,18,109,3,1,1,-1,0.05555555555555555,0.05555555555555555,12.0,12.25,15,360,0.041666666666666664
seismicbumps,seismic,1,21,107,3,1,1,-1,0.047619047619047616,0.047619047619047616,9.0,11.076923076923077,18,368,0.04891304347826087
seismicbumps,seismic,2,19,101,3,1,2,-1,0.05263157894736842,0.05263157894736842,12.5,13.25,19,372,0.051075268817204304
seismicbumps,seismic,3,19,99,3,1,1,-1,0.05263157894736842,0.05263157894736841,12.0,11.857142857142858,17,332,0.05120481927710843
seismicbumps,seismic,4,19,98,3,1,1,-1,0.05263157894736842,0.05263157894736842,10.5,10.928571428571429,16,340,0.047058823529411764
seismicbumps,seismic,5,19,118,2,1,1,-1,0.05263157894736843,0.05263157894736842,11.0,11.545454545454545,20,360,0.05555555555555555
seismicbumps,seismic,6,19,100,3,1,1,-1,0.05263157894736842,0.05263157894736842,10.5,12.25,22,336,0.06547619047619048
seismicbumps,seismic,7,20,106,3,1,1,-1,0.04999999999999999,0.04999999999999999,11.0,12.083333333333334,19,358,0.05307262569832402
seismicbumps,seismic,8,21,109,3,1,1,-1,0.047619047619047616,0.04761904761904763,9.0,10.8,16,306,0.05228758169934641
seismicbumps,seismic,9,19,95,3,1,2,-1,0.05263157894736842,0.05263157894736842,9.0,10.714285714285714,15,340,0.04411764705882353
seismicbumps,seismic,10,19,97,3,1,1,-1,0.05263157894736842,0.05263157894736842,8.5,10.5,18,336,0.05357142857142857
seismicbumps,seismic,11,19,112,3,1,1,-1,0.05263157894736842,0.05263157894736842,10.5,12.0,16,370,0.043243243243243246
seismicbumps,seismic,12,20,101,3,1,1,-1,0.049999999999999996,0.05000000000000001,10.5,11.928571428571429,18,312,0.057692307692307696
seismicbumps,seismic,13,20,110,3,1,3,-1,0.049999999999999996,0.049999999999999996,11.0,12.235294117647058,16,348,0.04597701149425287
seismicbumps,seismic,14,19,112,3,1,2,-1,0.05263157894736842,0.05263157894736841,11.5,12.642857142857142,17,368,0.04619565217391304
seismicbumps,seismic,15,20,97,3,1,2,-1,0.05000000000000001,0.05,8.5,10.142857142857142,15,304,0.049342105263157895
seismicbumps,seismic,16,21,114,3,1,2,-1,0.047619047619047616,0.047619047619047616,12.0,12.538461538461538,16,380,0.042105263157894736
seismicbumps,seismic,17,19,109,3,1,1,-1,0.05263157894736842,0.05263157894736842,11.0,12.133333333333333,18,356,0.05056179775280899
seismicbumps,seismic,18,20,119,3,1,1,-1,0.04999999999999999,0.05,15.0,14.5,17,380,0.04473684210526316
seismicbumps,seismic,19,18,114,3,1,1,-1,0.05555555555555555,0.05555555555555555,16.0,15.333333333333334,20,352,0.056818181818181816
seismicbumps,seismic,20,18,112,3,1,2,-1,0.05555555555555555,0.05555555555555555,13.5,13.285714285714286,17,334,0.05089820359281437
seismicbumps,seismic,21,19,104,3,1,3,-1,0.05263157894736842,0.05263157894736842,11.0,11.333333333333334,18,314,0.05732484076433121
seismicbumps,seismic,22,19,101,3,1,1,-1,0.05263157894736842,0.05263157894736842,8.5,11.071428571428571,17,342,0.049707602339181284
seismicbumps,seismic,23,18,108,2,1,1,-1,0.05555555555555555,0.05555555555555555,11.0,13.461538461538462,18,356,0.05056179775280899
seismicbumps,seismic,24,21,99,3,1,1,-1,0.047619047619047616,0.047619047619047616,10.0,11.428571428571429,18,334,0.05389221556886228
seismicbumps,seismic,25,18,98,3,1,2,-1,0.055555555555555566,0.05555555555555555,12.0,11.866666666666667,16,326,0.049079754601226995
seismicbumps,seismic,26,19,99,3,1,1,-1,0.05263157894736842,0.05263157894736842,8.5,9.666666666666666,16,314,0.050955414012738856
seismicbumps,seismic,27,18,109,3,1,1,-1,0.055555555555555566,0.05555555555555555,10.5,12.25,17,354,0.0480225988700565
seismicbumps,seismic,28,20,114,3,1,2,-1,0.05,0.05,13.0,12.846153846153847,19,378,0.05026455026455026
seismicbumps,seismic,29,18,111,3,1,1,-1,0.05555555555555555,0.05555555555555555,13.0,12.928571428571429,17,348,0.04885057471264368
seismicbumps,seismic,30,18,99,3,1,2,-1,0.05555555555555555,0.05555555555555555,9.0,11.181818181818182,17,342,0.049707602339181284
seismicbumps,seismic,31,19,104,3,1,1,-1,0.052631578947368404,0.05263157894736842,10.0,12.133333333333333,18,338,0.05325443786982249
seismicbumps,seismic,32,19,106,3,1,2,-1,0.05263157894736842,0.05263157894736843,14.0,12.727272727272727,17,380,0.04473684210526316
seismicbumps,seismic,33,20,114,4,1,2,-1,0.05,0.05000000000000001,10.0,9.923076923076923,18,392,0.04591836734693878
seismicbumps,seismic,34,19,107,3,1,1,-1,0.05263157894736841,0.05263157894736842,10.5,12.0,16,360,0.044444444444444446
seismicbumps,seismic,35,17,110,2,1,2,-1,0.058823529411764705,0.058823529411764705,13.0,13.0,17,366,0.04644808743169399
seismicbumps,seismic,36,19,106,3,1,1,-1,0.05263157894736842,0.05263157894736842,11.5,12.714285714285714,17,330,0.051515151515151514
seismicbumps,seismic,37,19,92,3,1,1,-1,0.05263157894736841,0.05263157894736842,11.0,12.307692307692308,18,300,0.06
seismicbumps,seismic,38,19,107,3,1,1,-1,0.05263157894736842,0.05263157894736843,10.0,11.733333333333333,20,328,0.06097560975609756
seismicbumps,seismic,39,19,105,3,1,1,-1,0.05263157894736842,0.05263157894736841,12.5,12.285714285714286,18,316,0.056962025316455694
seismicbumps,seismic,40,17,99,3,1,2,-1,0.058823529411764705,0.0588235294117647,12.0,12.454545454545455,19,372,0.051075268817204304
seismicbumps,seismic,41,21,111,3,1,1,-1,0.04761904761904763,0.047619047619047616,11.0,12.8,20,348,0.05747126436781609
seismicbumps,seismic,42,20,110,3,1,2,-1,0.05,0.049999999999999996,9.5,11.928571428571429,18,338,0.05325443786982249
seismicbumps,seismic,43,20,104,4,1,3,-1,0.05000000000000001,0.05000000000000001,10.5,11.8125,15,320,0.046875
seismicbumps,seismic,44,18,102,3,1,1,-1,0.05555555555555555,0.05555555555555555,13.0,12.818181818181818,17,322,0.052795031055900624
seismicbumps,seismic,45,19,107,3,1,2,-1,0.05263157894736842,0.05263157894736843,11.0,11.916666666666666,18,364,0.04945054945054945
seismicbumps,seismic,46,18,102,3,1,1,-1,0.05555555555555555,0.05555555555555555,10.0,11.25,17,324,0.05246913580246913
seismicbumps,seismic,47,19,98,3,1,2,-1,0.05263157894736842,0.05263157894736842,11.0,11.818181818181818,16,322,0.049689440993788817
seismicbumps,seismic,48,20,110,4,1,2,-1,0.05000000000000001,0.04999999999999999,10.0,11.307692307692308,20,324,0.06172839506172839
seismicbumps,seismic,49,18,121,2,1,1,-1,0.055555555555555566,0.05555555555555555,11.5,12.642857142857142,14,380,0.03684210526315789
seismicbumps,seismic,50,21,99,3,1,1,-1,0.04761904761904763,0.04761904761904763,11.0,12.142857142857142,16,342,0.04678362573099415
seismicbumps,seismic,51,20,116,3,1,1,-1,0.049999999999999996,0.05,11.5,12.875,17,372,0.0456989247311828
seismicbumps,seismic,52,21,109,3,1,1,-1,0.047619047619047616,0.047619047619047616,10.5,12.142857142857142,17,364,0.046703296703296704
