adult,age,44,102,1497,3,1,2,-1,0.009803921568627449,0.00980392156862745,36.5,41.48,51,8576,0.005946828358208955
adult,age,45,99,1371,4,1,3,-1,0.010101010101010104,0.010101010101010098,33.5,37.94444444444444,61,8054,0.007573876334740502
adult,age,46,99,1425,4,1,4,-1,0.0101010101010101,0.010101010101010102,37.0,40.97959183673469,61,8508,0.007169722614010343
adult,age,47,104,1503,3,1,1,-1,0.009615384615384616,0.009615384615384618,34.0,41.9811320754717,51,8422,0.006055568748515792
adult,age,48,100,1478,3,1,4,-1,0.01,0.01,34.5,38.785714285714285,56,8524,0.00656968559361802
adult,age,49,99,1435,4,1,3,-1,0.010101010101010102,0.010101010101010104,33.5,40.017857142857146,52,8370,0.006212664277180406
adult,age,50,98,1438,4,1,2,-1,0.01020408163265306,0.01020408163265306,34.5,40.12,52,8426,0.006171374317588417
adult,age,51,97,1396,4,1,3,-1,0.010309278350515464,0.010309278350515465,33.5,37.86538461538461,53,8084,0.006556160316674914
adult,age,52,96,1480,4,1,3,-1,0.010416666666666666,0.010416666666666666,32.0,40.21818181818182,59,8542,0.006907047529852494
adult,age,53,98,1380,4,1,6,-1,0.01020408163265306,0.010204081632653059,31.5,37.98076923076923,66,8376,0.007879656160458453
adult,age,54,98,1433,4,1,5,-1,0.01020408163265306,0.01020408163265306,32.0,39.357142857142854,55,8396,0.006550738446879466
adult,age,55,100,1395,4,1,2,-1,0.01,0.010000000000000004,33.0,37.81132075471698,59,8160,0.007230392156862745
adult,age,56,97,1351,4,1,3,-1,0.010309278350515465,0.010309278350515464,30.0,36.38,54,7988,0.006760140210315473
adult,age,57,98,1486,4,1,3,-1,0.01020408163265306,0.01020408163265306,32.0,40.03703703703704,68,8422,0.008074091664687722
adult,age,58,99,1452,4,1,1,-1,0.010101010101010102,0.010101010101010102,36.0,41.7037037037037,58,8308,0.006981222917669716
adult,age,59,101,1315,4,1,2,-1,0.0099009900990099,0.0099009900990099,28.5,37.375,60,8214,0.007304601899196494
adult,age,60,99,1448,4,1,2,-1,0.010101010101010102,0.010101010101010102,31.5,38.68,49,8596,0.005700325732899023
adult,age,61,99,1489,4,1,4,-1,0.010101010101010102,0.010101010101010104,32.5,39.142857142857146,58,8222,0.007054244709316468
adult,age,62,100,1474,3,1,2,-1,0.01,0.009999999999999998,35.0,40.6078431372549,65,8302,0.007829438689472416
adult,age,63,100,1347,4,1,2,-1,0.010000000000000002,0.009999999999999998,32.0,38.075471698113205,46,8336,0.005518234165067178
adult,age,64,100,1532,3,1,3,-1,0.01,0.01,34.0,41.698113207547166,61,8474,0.007198489497285816
adult,age,65,102,1419,4,1,1,-1,0.009803921568627449,0.009803921568627447,34.5,39.55555555555556,56,8274,0.00676818950930626
adult,age,66,99,1488,4,1,3,-1,0.0101010101010101,0.010101010101010104,40.5,42.020833333333336,56,8320,0.006730769230769231
adult,age,67,96,1386,4,1,2,-1,0.010416666666666666,0.010416666666666666,35.0,39.30612244897959,57,8454,0.00674237047551455
adult,age,68,98,1429,4,1,2,-1,0.01020408163265306,0.01020408163265306,36.0,41.10204081632653,55,8534,0.00644480899929693
adult,age,69,100,1423,4,1,4,-1,0.010000000000000002,0.009999999999999998,35.0,39.0,56,8228,0.006806028196402528
adult,age,70,99,1387,4,1,4,-1,0.010101010101010104,0.010101010101010102,32.0,38.52,52,8240,0.006310679611650485
adult,age,71,104,1414,4,1,2,-1,0.009615384615384614,0.009615384615384616,32.0,39.19607843137255,60,8434,0.007114062129475931
adult,age,72,92,1360,4,1,5,-1,0.010869565217391304,0.010869565217391302,30.5,38.875,52,8374,0.006209696680200621
adult,age,73,101,1404,4,1,5,-1,0.0099009900990099,0.009900990099009901,30.0,40.0188679245283,69,8448,0.008167613636363636
adult,age,74,96,1342,3,1,2,-1,0.01041666666666667,0.010416666666666666,34.0,39.875,44,8234,0.005343696866650474
adult,age,75,101,1385,3,1,2,-1,0.009900990099009901,0.009900990099009901,33.5,39.40384615384615,51,8266,0.006169852407452214
adult,age,76,99,1417,4,1,3,-1,0.010101010101010102,0.010101010101010098,34.5,39.69230769230769,57,8554,0.0066635492167407065
adult,age,77,98,1430,4,1,3,-1,0.01020408163265306,0.010204081632653059,38.0,42.36734693877551,51,8370,0.0060931899641577065
adult,age,78,99,1418,4,1,3,-1,0.010101010101010102,0.010101010101010102,36.5,41.0,63,8152,0.007728164867517174
adult,age,79,98,1480,3,1,1,-1,0.010204081632653064,0.01020408163265306,31.0,39.78431372549019,57,8228,0.00692756441419543
adult,age,80,95,1371,4,1,2,-1,0.010526315789473684,0.010526315789473682,33.5,36.88,59,8420,0.007007125890736342
adult,age,81,103,1455,4,1,3,-1,0.009708737864077669,0.009708737864077673,31.0,38.38775510204081,55,8500,0.006470588235294118
adult,age,82,103,1397,4,1,3,-1,0.009708737864077669,0.009708737864077669,30.5,37.32,49,8372,0.005852842809364548
adult,age,83,101,1387,3,1,3,-1,0.009900990099009903,0.0099009900990099,34.0,40.10204081632653,59,8236,0.0071636716852841184
adult,age,84,99,1520,4,1,1,-1,0.010101010101010102,0.010101010101010102,38.0,41.25454545454546,51,8310,0.006137184115523465
adult,age,85,98,1491,4,1,3,-1,0.01020408163265306,0.010204081632653064,35.0,40.78846153846154,63,8582,0.00734094616639478
adult,age,86,99,1390,4,1,3,-1,0.0101010101010101,0.010101010101010104,37.0,40.21052631578947,61,7954,0.0076690973095297965
adult,age,87,99,1472,3,1,2,-1,0.010101010101010104,0.0101010101010101,37.0,42.018181818181816,61,8716,0.006998623221661312
adult,age,88,99,1365,4,1,2,-1,0.010101010101010104,0.010101010101010102,36.0,39.9375,52,8090,0.006427688504326329
adult,age,89,102,1499,4,1,2,-1,0.009803921568627453,0.009803921568627453,35.0,41.38775510204081,55,8658,0.006352506352506352
adult,age,90,100,1412,3,1,1,-1,0.009999999999999998,0.01,33.5,39.78846153846154,63,8132,0.007747171667486473
adult,age,91,99,1435,3,1,3,-1,0.010101010101010104,0.0101010101010101,34.0,39.45283018867924,62,8340,0.007434052757793765
adult,age,92,99,1381,5,1,4,-1,0.0101010101010101,0.010101010101010102,33.0,38.509433962264154,61,8330,0.007322929171668668
adult,age,93,100,1469,3,1,2,-1,0.01,0.009999999999999998,33.0,40.3921568627451,58,8192,0.007080078125
adult,age,94,101,1462,4,1,3,-1,0.009900990099009901,0.009900990099009903,33.5,39.925925925925924,47,8492,0.005534620819594913
adult,age,95,97,1398,3,1,3,-1,0.010309278350515462,0.010309278350515465,32.0,39.372549019607845,65,8592,0.007565176908752328
adult,age,96,101,1468,4,1,2,-1,0.009900990099009903,0.0099009900990099,35.0,40.21568627450981,58,8710,0.006659012629161883
adult,age,97,101,1511,4,1,1,-1,0.009900990099009901,0.009900990099009903,35.0,38.94230769230769,72,8134,0.008851733464470126
adult,age,98,102,1567,4,1,4,-1,0.009803921568627453,0.009803921568627449,37.5,42.5,55,8526,0.006450856204550786
adult,age,99,100,1498,4,1,1,-1,0.009999999999999998,0.01,37.5,41.32692307692308,69,8168,0.008447600391772772
adult,age,100,98,1427,3,1,2,-1,0.01020408163265306,0.01020408163265306,33.0,40.68627450980392,57,8428,0.006763170384432843
adult,age,101,95,1472,4,1,2,-1,0.010526315789473684,0.010526315789473684,33.5,38.67307692307692,54,8496,0.006355932203389831
adult,age,102,102,1478,4,1,2,-1,0.009803921568627449,0.009803921568627449,34.5,40.8,51,8250,0.0061818181818181816
adult,age,103,97,1409,4,1,1,-1,0.010309278350515464,0.010309278350515462,31.0,39.339622641509436,48,8370,0.005734767025089606
adult,age,104,98,1377,4,1,1,-1,0.01020408163265306,0.010204081632653064,28.5,35.92307692307692,55,7986,0.006887052341597796
adult,age,105,97,1350,3,1,3,-1,0.010309278350515464,0.010309278350515462,29.5,37.13461538461539,61,8376,0.007282712511938873
adult,age,106,97,1502,4,1,2,-1,0.010309278350515462,0.010309278350515462,33.0,40.07692307692308,49,8398,0.005834722552988807
adult,age,107,101,1430,4,1,4,-1,0.0099009900990099,0.0099009900990099,31.5,38.71153846153846,51,8358,0.006101938262742283
adult,age,108,99,1392,4,1,2,-1,0.0101010101010101,0.010101010101010102,35.0,40.15686274509804,62,8022,0.007728745948641236
adult,age,109,98,1421,3,1,3,-1,0.010204081632653064,0.01020408163265306,37.0,41.14545454545455,48,8386,0.005723825423324589
adult,age,110,100,1541,4,1,2,-1,0.009999999999999997,0.01,41.0,46.170212765957444,58,8588,0.006753609687936655
adult,age,111,100,1425,5,1,4,-1,0.01,0.009999999999999998,36.0,41.529411764705884,47,8510,0.005522914218566393
adult,age,112,101,1448,5,1,3,-1,0.009900990099009903,0.009900990099009901,35.5,38.96153846153846,50,8434,0.005928385107896609
adult,age,113,99,1421,4,1,2,-1,0.010101010101010102,0.010101010101010102,33.5,40.26,57,8448,0.006747159090909091
adult,age,114,98,1438,4,1,3,-1,0.01020408163265306,0.01020408163265306,34.5,40.36538461538461,58,8294,0.006993006993006993
adult,age,115,102,1457,3,1,2,-1,0.00980392156862745,0.00980392156862745,29.0,38.66,57,8158,0.006987006619269429
adult,age,116,99,1421,4,1,4,-1,0.010101010101010102,0.010101010101010104,34.0,38.981818181818184,54,8702,0.006205470006894967
adult,age,117,103,1500,3,1,3,-1,0.009708737864077673,0.009708737864077667,32.5,39.06896551724138,66,8262,0.007988380537400145
adult,age,118,100,1442,4,1,4,-1,0.009999999999999998,0.010000000000000002,30.5,37.2,56,8262,0.006778019849915275
adult,age,119,100,1493,4,1,4,-1,0.010000000000000002,0.009999999999999998,34.5,41.82692307692308,53,8456,0.006267738883632923
adult,age,120,98,1478,4,1,6,-1,0.01020408163265306,0.01020408163265306,30.5,39.81481481481482,51,8606,0.005926098071113177
adult,age,121,97,1385,4,1,4,-1,0.010309278350515464,0.010309278350515464,30.0,36.81132075471698,45,8390,0.005363528009535161
adult,age,122,101,1447,4,1,1,-1,0.009900990099009903,0.0099009900990099,36.0,41.0,51,8220,0.0062043795620437955
adult,age,123,99,1409,4,1,2,-1,0.010101010101010104,0.0101010101010101,32.5,39.19230769230769,60,8334,0.007199424046076314
adult,age,124,97,1322,3,1,2,-1,0.010309278350515464,0.010309278350515464,31.0,37.775510204081634,57,8216,0.006937682570593963
adult,age,125,94,1308,4,1,3,-1,0.010638297872340424,0.010638297872340429,33.0,37.94117647058823,63,8280,0.007608695652173913
adult,age,126,101,1405,4,1,2,-1,0.0099009900990099,0.0099009900990099,32.0,39.679245283018865,56,8366,0.006693760459000717
adult,age,127,100,1433,4,1,5,-1,0.010000000000000002,0.01,33.5,38.98076923076923,58,8472,0.006846081208687441
adult,age,128,100,1437,4,1,3,-1,0.010000000000000002,0.01,33.5,39.851851851851855,69,8000,0.008625
adult,age,129,102,1524,3,1,2,-1,0.009803921568627449,0.009803921568627453,35.5,40.17857142857143,51,8626,0.005912357987479713
adult,age,130,106,1414,4,1,4,-1,0.009433962264150943,0.009433962264150943,31.5,39.17857142857143,54,8450,0.006390532544378698
adult,age,131,102,1444,3,1,2,-1,0.009803921568627447,0.009803921568627449,34.5,41.229166666666664,60,8478,0.007077140835102618
adult,age,132,101,1403,4,1,4,-1,0.009900990099009901,0.009900990099009901,30.5,37.98148148148148,64,8350,0.007664670658682635
adult,age,133,98,1499,3,1,1,-1,0.01020408163265306,0.010204081632653059,33.5,41.51851851851852,63,8466,0.0074415308291991495
adult,age,134,103,1638,4,1,3,-1,0.009708737864077673,0.009708737864077673,39.0,42.31578947368421,48,8598,0.005582693649685973
adult,age,135,98,1475,3,1,2,-1,0.01020408163265306,0.010204081632653064,34.5,40.18518518518518,53,8524,0.006217738151102769
adult,age,136,100,1441,4,1,3,-1,0.010000000000000002,0.009999999999999998,28.5,39.62,48,8334,0.005759539236861051
adult,age,137,96,1505,3,1,3,-1,0.010416666666666666,0.010416666666666666,34.5,41.3448275862069,54,8364,0.006456241032998565
adult,age,138,99,1410,4,1,2,-1,0.0101010101010101,0.010101010101010104,33.0,38.16326530612245,50,8266,0.006048874909266876
adult,age,139,103,1446,3,1,2,-1,0.009708737864077669,0.009708737864077673,33.5,41.02,58,8172,0.007097405775819873
adult,age,140,97,1417,4,1,1,-1,0.010309278350515464,0.010309278350515465,35.0,41.15384615384615,53,8132,0.0065174618789965565
adult,age,141,97,1558,4,1,1,-1,0.010309278350515465,0.010309278350515462,33.0,39.78431372549019,44,8436,0.005215742057847321
adult,age,142,99,1332,4,1,3,-1,0.010101010101010098,0.010101010101010102,29.5,36.98,54,8280,0.006521739130434782
adult,age,143,99,1464,4,1,2,-1,0.0101010101010101,0.010101010101010102,34.0,39.509803921568626,53,8026,0.006603538499875405
adult,age,144,99,1414,4,1,2,-1,0.010101010101010102,0.010101010101010102,34.0,40.45283018867924,56,8350,0.006706586826347305
adult,age,145,100,1377,4,1,2,-1,0.009999999999999998,0.010000000000000002,31.5,37.22,55,8210,0.006699147381242387
adult,age,146,101,1400,4,1,3,-1,0.009900990099009901,0.009900990099009901,34.5,39.34615384615385,64,8236,0.007770762506070908
adult,age,147,99,1559,3,1,4,-1,0.010101010101010098,0.010101010101010104,38.0,42.70175438596491,53,8736,0.006066849816849817
adult,age,148,99,1422,3,1,2,-1,0.010101010101010104,0.010101010101010102,35.5,41.14,47,8240,0.005703883495145631
adult,age,149,95,1381,4,1,3,-1,0.010526315789473682,0.010526315789473686,33.5,38.96,51,8478,0.006015569709837226
adult,age,150,104,1367,4,1,6,-1,0.009615384615384616,0.009615384615384616,33.5,38.81481481481482,49,8568,0.005718954248366013
adult,age,151,96,1519,3,1,1,-1,0.010416666666666666,0.010416666666666666,36.0,40.94736842105263,48,8270,0.005804111245465538
adult,age,152,95,1394,4,1,2,-1,0.010526315789473684,0.010526315789473686,34.0,38.0377358490566,51,8126,0.006276150627615063
adult,age,153,99,1422,4,1,3,-1,0.010101010101010104,0.010101010101010104,35.0,39.59615384615385,46,8340,0.005515587529976019
adult,age,154,98,1429,3,1,3,-1,0.01020408163265306,0.010204081632653064,34.0,40.129629629629626,51,8568,0.005952380952380952
adult,age,155,100,1432,4,1,4,-1,0.009999999999999998,0.009999999999999997,30.0,35.86274509803921,47,8266,0.005685942414710864
adult,age,156,102,1488,4,1,2,-1,0.009803921568627453,0.00980392156862745,37.5,41.84615384615385,62,8820,0.007029478458049887
adult,age,157,103,1431,4,1,2,-1,0.009708737864077669,0.009708737864077669,34.0,40.31372549019608,48,8314,0.005773394274717345
adult,age,158,100,1424,4,1,3,-1,0.01,0.01,29.5,37.44,52,8388,0.00619933237958989
adult,age,159,97,1560,4,1,3,-1,0.010309278350515465,0.010309278350515464,35.0,41.254901960784316,53,8504,0.00623236124176858
adult,age,160,103,1550,4,1,2,-1,0.009708737864077669,0.009708737864077673,34.5,38.69642857142857,48,8328,0.005763688760806916
adult,age,161,99,1564,4,1,2,-1,0.010101010101010102,0.0101010101010101,37.5,42.24074074074074,46,8626,0.005332715047530721
adult,age,162,99,1417,4,1,3,-1,0.010101010101010098,0.010101010101010102,32.0,36.54716981132076,56,8140,0.0068796068796068794
adult,age,163,99,1476,3,1,1,-1,0.010101010101010102,0.010101010101010102,33.5,39.870370370370374,59,8536,0.006911902530459231
adult,age,164,101,1403,4,1,1,-1,0.009900990099009901,0.009900990099009901,33.5,38.104166666666664,50,8240,0.006067961165048544
adult,age,165,98,1405,3,1,2,-1,0.010204081632653064,0.01020408163265306,33.5,38.71153846153846,49,8332,0.005880940950552089
adult,age,166,101,1275,4,1,1,-1,0.009900990099009901,0.009900990099009901,30.5,36.104166666666664,57,8036,0.0070930811348929815
adult,age,167,101,1382,4,1,2,-1,0.009900990099009901,0.0099009900990099,32.0,38.86274509803921,52,8158,0.006374111301789654
adult,age,168,98,1426,3,1,2,-1,0.01020408163265306,0.01020408163265306,35.5,38.5,57,8738,0.0065232318608377205
adult,age,169,95,1363,4,1,3,-1,0.010526315789473686,0.010526315789473686,34.0,39.31372549019608,50,8286,0.006034274680183442
adult,age,170,100,1447,4,1,2,-1,0.010000000000000002,0.01,34.0,40.19642857142857,49,8448,0.005800189393939394
adult,age,171,98,1404,4,1,4,-1,0.01020408163265306,0.01020408163265306,29.5,36.53703703703704,61,8168,0.0074681684622918704
adult,age,172,101,1452,4,1,2,-1,0.009900990099009903,0.009900990099009898,34.0,41.27450980392157,54,8400,0.0064285714285714285
adult,age,173,101,1361,4,1,3,-1,0.009900990099009901,0.009900990099009901,35.0,39.645833333333336,66,8174,0.008074382187423538
adult,age,174,99,1441,4,1,3,-1,0.0101010101010101,0.010101010101010102,33.5,39.407407407407405,50,8194,0.0061020258725897
adult,age,175,100,1349,4,1,2,-1,0.010000000000000002,0.01,32.0,38.644444444444446,64,8140,0.007862407862407862
adult,age,176,93,1317,4,1,3,-1,0.010752688172043008,0.010752688172043012,32.0,38.86,50,8322,0.00600817111271329
adult,age,177,92,1461,4,1,2,-1,0.010869565217391302,0.010869565217391302,35.0,40.07272727272727,58,8114,0.007148139018979541
adult,age,178,100,1410,4,1,3,-1,0.01,0.010000000000000002,32.0,39.411764705882355,63,8270,0.007617896009673519
adult,age,179,100,1416,4,1,2,-1,0.01,0.010000000000000002,36.5,41.72,55,8520,0.006455399061032864
adult,age,180,98,1429,3,1,3,-1,0.010204081632653064,0.01020408163265306,34.0,40.666666666666664,52,8598,0.006047918120493138
adult,age,181,103,1358,4,1,2,-1,0.009708737864077667,0.009708737864077673,33.0,38.867924528301884,68,8286,0.008206613565049481
adult,age,182,100,1387,3,1,2,-1,0.01,0.01,33.0,38.68,68,8342,0.008151522416686647
adult,age,183,98,1511,3,1,1,-1,0.010204081632653059,0.010204081632653064,34.0,39.254901960784316,55,8452,0.0065073355418835774
adult,age,184,97,1376,3,1,2,-1,0.010309278350515464,0.010309278350515462,34.0,39.254901960784316,49,8240,0.005946601941747572
adult,age,185,96,1351,4,1,3,-1,0.010416666666666666,0.010416666666666666,28.5,35.90384615384615,54,8096,0.0066699604743083
adult,age,186,102,1303,4,1,4,-1,0.009803921568627453,0.009803921568627449,32.5,36.875,69,7764,0.008887171561051005
adult,age,187,100,1472,3,1,3,-1,0.01,0.009999999999999998,34.5,39.96,51,8550,0.0059649122807017545
adult,age,188,99,1495,3,1,1,-1,0.010101010101010098,0.010101010101010098,35.0,40.679245283018865,53,8488,0.006244109330819981
adult,age,189,98,1394,4,1,3,-1,0.01020408163265306,0.01020408163265306,32.0,38.91836734693877,61,8282,0.007365370683409804
adult,age,190,101,1444,4,1,2,-1,0.009900990099009901,0.009900990099009901,33.0,39.61818181818182,53,8502,0.006233827334744766
adult,age,191,103,1504,3,1,4,-1,0.009708737864077669,0.009708737864077669,34.5,40.84615384615385,50,8306,0.006019744762822056
adult,age,192,103,1389,4,1,3,-1,0.009708737864077667,0.009708737864077673,35.0,40.333333333333336,56,8214,0.006817628439250061
adult,age,193,98,1457,4,1,2,-1,0.01020408163265306,0.01020408163265306,34.5,40.90384615384615,57,8378,0.00680353306278348
adult,age,194,97,1496,4,1,2,-1,0.010309278350515464,0.010309278350515462,37.0,41.74074074074074,55,8384,0.0065601145038167935
adult,age,195,103,1466,4,1,4,-1,0.009708737864077667,0.009708737864077669,35.5,39.86538461538461,45,8650,0.005202312138728324
adult,age,196,95,1490,3,1,2,-1,0.010526315789473686,0.010526315789473684,32.0,40.54545454545455,49,8160,0.006004901960784314
adult,age,197,99,1427,4,1,2,-1,0.010101010101010104,0.010101010101010102,35.0,41.17391304347826,53,8136,0.006514257620452311
adult,age,198,98,1477,4,1,5,-1,0.01020408163265306,0.01020408163265306,38.5,42.0,52,8310,0.006257521058965102
adult,age,199,101,1443,4,1,3,-1,0.009900990099009901,0.009900990099009901,33.5,38.23076923076923,58,8256,0.007025193798449613
adult,age,200,101,1514,3,1,2,-1,0.009900990099009903,0.0099009900990099,37.0,40.49090909090909,65,8552,0.007600561272217025
adult,age,201,101,1384,4,1,3,-1,0.0099009900990099,0.009900990099009898,30.5,38.01923076923077,53,8298,0.00638708122439142
adult,age,202,96,1430,4,1,3,-1,0.010416666666666666,0.010416666666666666,30.0,38.265306122448976,60,8256,0.007267441860465116
adult,age,203,99,1434,4,1,3,-1,0.010101010101010102,0.010101010101010102,35.5,40.907407407407405,55,8136,0.00676007866273353
adult,age,204,100,1376,3,1,2,-1,0.01,0.009999999999999998,29.0,37.24528301886792,59,8178,0.007214477867449254
adult,age,205,98,1434,4,1,1,-1,0.01020408163265306,0.010204081632653059,35.0,40.39622641509434,55,8162,0.006738544474393531
adult,age,206,93,1516,3,1,3,-1,0.010752688172043008,0.010752688172043012,36.5,40.5,53,8194,0.006468147424945081
adult,age,207,101,1510,4,1,2,-1,0.0099009900990099,0.009900990099009901,35.5,41.64,53,8400,0.006309523809523809
adult,age,208,96,1365,4,1,3,-1,0.010416666666666666,0.010416666666666666,34.5,38.291666666666664,60,8198,0.007318858258111734
adult,age,209,100,1431,4,1,3,-1,0.009999999999999998,0.009999999999999998,32.0,38.55555555555556,53,8264,0.0064133591481122946
adult,age,210,100,1463,4,1,3,-1,0.01,0.01,37.5,41.81481481481482,54,8450,0.006390532544378698
adult,age,211,98,1464,3,1,2,-1,0.01020408163265306,0.01020408163265306,37.0,40.80392156862745,56,8512,0.006578947368421052
adult,age,212,96,1421,3,1,2,-1,0.010416666666666666,0.010416666666666666,31.0,37.64705882352941,49,8158,0.00600637411130179
adult,age,213,96,1518,3,1,3,-1,0.010416666666666666,0.010416666666666666,34.0,41.32727272727273,59,8462,0.006972346962892933
adult,age,214,98,1401,4,1,4,-1,0.010204081632653064,0.010204081632653064,35.5,39.4375,50,7966,0.006276675872457946
adult,age,215,101,1558,4,1,1,-1,0.009900990099009901,0.0099009900990099,33.0,41.83018867924528,52,8452,0.006152389966871746
adult,age,216,100,1424,4,1,3,-1,0.010000000000000002,0.01,31.0,38.10909090909091,54,8412,0.006419400855920114
adult,age,217,103,1399,4,1,4,-1,0.009708737864077669,0.009708737864077669,32.5,39.1,54,8100,0.006666666666666667
adult,age,218,101,1407,4,1,4,-1,0.009900990099009903,0.009900990099009903,29.0,38.3921568627451,59,8378,0.007042253521126761
adult,age,219,98,1400,4,1,1,-1,0.010204081632653064,0.010204081632653064,34.0,40.0,68,8318,0.008175042077422458
