,0
TypeOfSteel_A300,0.07609254498714649
TypeOfSteel_A400,0.01850899742930584
Outside_Global_Index,0.0182519280205655
Steel_Plate_Thickness,0.017737789203084775
Edges_Index,0.010025706940874003
